,product_title,product_main_image_url,app_sale_price,product_detail_url,product_id,evaluate_rate,original_price,manufacturer,prod_overview,price_range,RAM,ROM,total_des
234,"Redmi Note 10 (Aqua Green, 4GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/810GQ7CWdDL._AC_UY218_.jpg,13999,https://www.amazon.in/dp/B089MT36T8,B089MT36T8,4.2/5,"₹15,999",Redmi,"2.3GHz Qualcomm Snapdragon 720G with 8nm octa core processor,48MP rear camera with 8MP ultra-wide, 2MP super macro, 2MP portrait camera. Night mode, 960fps slowmotion, AI scene recognition, pro color, HDR, pro mode. 16MP front facing camera16.94 centimeters (6.67-inch) FHD+ full screen dot display LCD multi-touch capacitive touchscreen with 2400 x 1080 pixels resolution5020mAh lithium-polymer large battery providing talk-time of 29 hours and standby time of 556 hours | 18W fast charger in-boxMemory, Storage & SIM: 4GB RAM | 64GB storage | Dual SIM (nano+nano) + Dedicated SD card slotAlexa Hands-Free capable: Download the Alexa app on to use Alexa hands-free. Play music, make calls, hear news, open apps, navigate, and more, using just your voice, while on-the-go. Just ask and Alexa will respond instantly.",10k-20k,4.0,64,"4.2/5 10k-20k Redmi 2.3GHz Qualcomm Snapdragon 720G with 8nm octa core processor,48MP rear camera with 8MP ultra-wide, 2MP super macro, 2MP portrait camera. Night mode, 960fps slowmotion, AI scene recognition, pro color, HDR, pro mode. 16MP front facing camera16.94 centimeters (6.67-inch) FHD+ full screen dot display LCD multi-touch capacitive touchscreen with 2400 x 1080 pixels resolution5020mAh lithium-polymer large battery providing talk-time of 29 hours and standby time of 556 hours | 18W fast charger in-boxMemory, Storage & SIM: 4GB RAM | 64GB storage | Dual SIM (nano+nano) + Dedicated SD card slotAlexa Hands-Free capable: Download the Alexa app on to use Alexa hands-free. Play music, make calls, hear news, open apps, navigate, and more, using just your voice, while on-the-go. Just ask and Alexa will respond instantly."
235,"OPPO A15s (Fancy White, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71UnRvRqfxL._AC_UY218_.jpg,12990,https://www.amazon.in/dp/B08444Z7QM,B08444Z7QM,4.2/5,"₹13,990",OPPO,"13MP+2MP+2MP primary camera with Photo, Video, Panoramic, Portrait, Time-lapse | 8MP front facing camera16.55 centimeters (6.52-inch) HD+ capactive touchscreen with 1600 x 720 pixels resolution, 269 ppi pixel density and 16.7M color supportMemory, Storage & SIM: 4GB RAM | 64GB storage expandable up to 256GB | Dual nano SIM with dual standby (4G+4G)Color OS 7.2 based on android version 10 operating system with 2.3GHz Mediatek Helio P35 octa core processor, GPU IMG GE83204230 mAH battery providing talk-time of 29 hours and standby time of 323 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: USB Cable, Adapter, Sim Tray Ejector, Protective Case, Booklet with Warranty Card and Quick Guide",10k-20k,4.0,64,"4.2/5 10k-20k OPPO 13MP+2MP+2MP primary camera with Photo, Video, Panoramic, Portrait, Time-lapse | 8MP front facing camera16.55 centimeters (6.52-inch) HD+ capactive touchscreen with 1600 x 720 pixels resolution, 269 ppi pixel density and 16.7M color supportMemory, Storage & SIM: 4GB RAM | 64GB storage expandable up to 256GB | Dual nano SIM with dual standby (4G+4G)Color OS 7.2 based on android version 10 operating system with 2.3GHz Mediatek Helio P35 octa core processor, GPU IMG GE83204230 mAH battery providing talk-time of 29 hours and standby time of 323 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: USB Cable, Adapter, Sim Tray Ejector, Protective Case, Booklet with Warranty Card and Quick Guide"
236,"Vivo Y73 (Roman Black, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51emzGhS57S._AC_UY218_.jpg,20990,https://www.amazon.in/dp/B08ZMTHDB6,B08ZMTHDB6,4.4/5,"₹24,990",Vivo,"64MP+2MP+2MP Rear Camera | 16MP Selfie Camera16.37cm (6.44"") AMOLED Display with 2400 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system with Mediatek Helio G95 Octa core processor.33W flash charging with 4000mAh battery (Type-C).",20k-30k,8.0,128,"4.4/5 20k-30k Vivo 64MP+2MP+2MP Rear Camera | 16MP Selfie Camera16.37cm (6.44"") AMOLED Display with 2400 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system with Mediatek Helio G95 Octa core processor.33W flash charging with 4000mAh battery (Type-C)."
237,(Renewed) Infinix Smart 5 Aegean Blue 32 GB (2 GB RAM),https://m.media-amazon.com/images/I/51GcoT2FZVL._AC_UY218_.jpg,,https://www.amazon.in/dp/B09CMGVYNH,B09CMGVYNH,,,Vivo,This Renewed product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month seller warranty; box may be generic,,0.0,2,  Vivo This Renewed product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month seller warranty; box may be generic
238,"Mi 10i 5G (Midnight Black, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor",https://m.media-amazon.com/images/I/71+KJpeI2rL._AC_UY218_.jpg,21999,https://www.amazon.in/dp/B089MS8WGB,B089MS8WGB,4.2/5,"₹24,999",Mi,"Camera: 108 MP Quad Rear camera with Ultra-wide and Macro modeProcessor: Octa-core Snapdragon 750G with 8nm process and support for next generation 5G NetworkDisplay: 16.9 centimeters (6.67-inch) FHD+ Full screen dot display with AdaptiveSync 120Hz refresh rateBattery: 4820 mAh large battery with 33W fast charger in-box and Type-C connectivityMemory, Storage & SIM: 6GB RAM | 128GB storage expandable up to 512GB with microSD card slot Warranty: 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",20k-30k,6.0,128,"4.2/5 20k-30k Mi Camera: 108 MP Quad Rear camera with Ultra-wide and Macro modeProcessor: Octa-core Snapdragon 750G with 8nm process and support for next generation 5G NetworkDisplay: 16.9 centimeters (6.67-inch) FHD+ Full screen dot display with AdaptiveSync 120Hz refresh rateBattery: 4820 mAh large battery with 33W fast charger in-box and Type-C connectivityMemory, Storage & SIM: 6GB RAM | 128GB storage expandable up to 512GB with microSD card slot Warranty: 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
239,"KECHAODA K10 Finger Bluetooth Phone, Single SIM, 0.66 inch Display, 300mAh Battery, DAILER, Wireless FM, BIS Certified (Black), Mini",https://m.media-amazon.com/images/I/61Mvqn43nYL._AC_UY218_.jpg,910,https://www.amazon.in/dp/B07DX4RDZR,B07DX4RDZR,3.6/5,"₹1,499",KECHAODA,"sales package : handset , chargersingle sim, 0.66 inch display, 300 mah battery,multi language support , bluetooth dailer , finger bluetooth phonebis and sar certified, wireless fm1 year manufacturer warrantyConnector type: Micro USB",0-1k,0.0,0,"3.6/5 0-1k KECHAODA sales package : handset , chargersingle sim, 0.66 inch display, 300 mah battery,multi language support , bluetooth dailer , finger bluetooth phonebis and sar certified, wireless fm1 year manufacturer warrantyConnector type: Micro USB"
240,(Renewed) Lava A1 (Blue Silver),https://m.media-amazon.com/images/I/71tToUKkRML._AC_UY218_.jpg,923,https://www.amazon.in/dp/B09DFJ93F6,B09DFJ93F6,,₹999,Lava,This Renewed product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month seller warranty; box may be generic,0-1k,0.0,0, 0-1k Lava This Renewed product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month seller warranty; box may be generic
241,KECHAODA K33 Slim Card Size Dual Sim Phone with External Memory Slot 1.44 inch Display(Gold),https://m.media-amazon.com/images/I/61aaBr2UhdL._AC_UY218_.jpg,1035,https://www.amazon.in/dp/B07CTHV1JF,B07CTHV1JF,3.8/5,"₹1,499",KECHAODA,"dual sim dual standby multimedia:- mp3, mp4 , bt-v2.1 version also fm radio sound recorder , high energy polymer battery image viewer, video player audio player , world clock, ebook reader, alarm , file manager, remote notifier and morebluetooth conectivity with apple samsung vivo oppo mi or any other samrt phonecute look,loveable,impressing,sleek,slim,smallest,gifting phoneCamera description: Rear",1k-10k,0.0,0,"3.8/5 1k-10k KECHAODA dual sim dual standby multimedia:- mp3, mp4 , bt-v2.1 version also fm radio sound recorder , high energy polymer battery image viewer, video player audio player , world clock, ebook reader, alarm , file manager, remote notifier and morebluetooth conectivity with apple samsung vivo oppo mi or any other samrt phonecute look,loveable,impressing,sleek,slim,smallest,gifting phoneCamera description: Rear"
242,"Oppo F17 (Navy Blue, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81lDF673d9L._AC_UY218_.jpg,16990,https://www.amazon.in/dp/B086KDJ6NP,B086KDJ6NP,4.2/5,"₹20,990",Oppo,"Memory, Storage & SIM: 6GB RAM | 128GB internal memory 3-card slot can support up to 256GB | Dual SIM (nano+nano) dual-standby (4G+416MP main camera + 8MP wide angle camera + 2MP mono camera + 2MP mono rear camera with photo, video, panorama, portrait, night scenes, time-lapse photography, beauty selfies, etc. | 16MP front came4015mAH massive lithium-polymer battery with 30W VOOC flash charge 41 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: Adapter, data cable, sim card ejector tool, earphones, quick start guide and warranty ca",10k-20k,6.0,128,"4.2/5 10k-20k Oppo Memory, Storage & SIM: 6GB RAM | 128GB internal memory 3-card slot can support up to 256GB | Dual SIM (nano+nano) dual-standby (4G+416MP main camera + 8MP wide angle camera + 2MP mono camera + 2MP mono rear camera with photo, video, panorama, portrait, night scenes, time-lapse photography, beauty selfies, etc. | 16MP front came4015mAH massive lithium-polymer battery with 30W VOOC flash charge 41 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: Adapter, data cable, sim card ejector tool, earphones, quick start guide and warranty ca"
243,"KECHAODA K10 Finger Bluetooth Phone, Single SIM, 0.66-inch Display, 300mAh Battery, Wireless FM, BIS Certified (Rose Gold)",https://m.media-amazon.com/images/I/61xB-OLm30L._AC_UY218_.jpg,930,https://www.amazon.in/dp/B07DX9GXKP,B07DX9GXKP,3.4/5,"₹1,499",KECHAODA,"Package : handset, chargerSingle sim, 0.66 inch display, 300 mAh batteryMulti language support, bluetooth dailer, finger bluetooth phoneBis and sar certified, wireless fmWarranty: 1 year manufacturer warrantyConnector type: Mini USB",0-1k,0.0,0,"3.4/5 0-1k KECHAODA Package : handset, chargerSingle sim, 0.66 inch display, 300 mAh batteryMulti language support, bluetooth dailer, finger bluetooth phoneBis and sar certified, wireless fmWarranty: 1 year manufacturer warrantyConnector type: Mini USB"
244,"MOTOROLA G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/31QQm0f6ntL._AC_UY218_.jpg,,https://www.amazon.in/dp/B09DG851NK,B09DG851NK,5.0/5,,MOTOROLA,"64MP (f/1.7, 1.4 µm) | Quad Pixel technology 8MP (f/2.2, 1.12 µm) Ultra-wide angle | 118° Macro Vision | minimum 2.5cm focus distance 2MP (f/2.4, 1.75 µm) | depth | Front Camera 16 MP (f/2.2, 1 µm) | Quad Pixel technology6.8"" HDR10 120 Hz2 IPS display FHD+ (1080 × 2460) | 396 ppi Active Area-Touch Panel (AA-TP): 85%Moto G40 Fusion Comes with Qualcomm Snapdragon 732G 64GB Storage 4GB Ram Operating System Android 116000mAh lithium-ion battery,with 20w fast charging 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",,0.0,128,"5.0/5  MOTOROLA 64MP (f/1.7, 1.4 µm) | Quad Pixel technology 8MP (f/2.2, 1.12 µm) Ultra-wide angle | 118° Macro Vision | minimum 2.5cm focus distance 2MP (f/2.4, 1.75 µm) | depth | Front Camera 16 MP (f/2.2, 1 µm) | Quad Pixel technology6.8"" HDR10 120 Hz2 IPS display FHD+ (1080 × 2460) | 396 ppi Active Area-Touch Panel (AA-TP): 85%Moto G40 Fusion Comes with Qualcomm Snapdragon 732G 64GB Storage 4GB Ram Operating System Android 116000mAh lithium-ion battery,with 20w fast charging 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
245,"Honor 7A (Blue, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/41Mk7ocjlRL._AC_UY218_.jpg,8999,https://www.amazon.in/dp/B07GDKCBQP,B07GDKCBQP,3.5/5,"₹10,999",Honor,"13MP+2MP dual rear camera | 8MP front facing camera14.478 centimeters (5.7-inch) GFF multi-touch capacitive touchscreen with 1440 x 720 pixels resolution, 282 ppi pixel density and 16M color supportMemory, Storage and SIM: 3GB RAM | 32GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+4G)Android Oreo v8.0 based on EMUI v8 operating system with 1.4GHz Cortex-A53 + 1.1GHz Cortex A53 Qualcomm MSM8937 Snapdragon 430 octa core processor 28nm, Adreno 5053000mAH lithium-polymer battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: Charger, USB Cable, Quick Start Guide, Eject Tool Battery Protect Film, TP Protect Film and Warranty Card",1k-10k,3.0,32,"3.5/5 1k-10k Honor 13MP+2MP dual rear camera | 8MP front facing camera14.478 centimeters (5.7-inch) GFF multi-touch capacitive touchscreen with 1440 x 720 pixels resolution, 282 ppi pixel density and 16M color supportMemory, Storage and SIM: 3GB RAM | 32GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+4G)Android Oreo v8.0 based on EMUI v8 operating system with 1.4GHz Cortex-A53 + 1.1GHz Cortex A53 Qualcomm MSM8937 Snapdragon 430 octa core processor 28nm, Adreno 5053000mAH lithium-polymer battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: Charger, USB Cable, Quick Start Guide, Eject Tool Battery Protect Film, TP Protect Film and Warranty Card"
246,"SHIVANSH Alcatel 1 (8 GB ROM, 1 GB RAM) (Black)",https://m.media-amazon.com/images/I/21benPNdJ2L._AC_UY218_.jpg,3850,https://www.amazon.in/dp/B09DZV9VQY,B09DZV9VQY,,"₹5,999",SHIVANSH,"Processor: Mediatek MT6739 (28 nm)1 GB RAM | 8 GB ROMRear Camera 5.04 MP (megapixels), Front Camera 1.92 MP (megapixels)Batter Capacity: 2000 mAh, Li-PolymerSize 5.0 inches, 64.5 cm2 (~71.4% screen-to-body ratio)OS Android: 8.1 Oreo (Go edition)Dual SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",1k-10k,0.0,1," 1k-10k SHIVANSH Processor: Mediatek MT6739 (28 nm)1 GB RAM | 8 GB ROMRear Camera 5.04 MP (megapixels), Front Camera 1.92 MP (megapixels)Batter Capacity: 2000 mAh, Li-PolymerSize 5.0 inches, 64.5 cm2 (~71.4% screen-to-body ratio)OS Android: 8.1 Oreo (Go edition)Dual SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)"
247,"iQOO Z5 5G (Mystic Space, 12GB RAM, 256GB Storage) | Snapdragon 778G 5G Processor | 5000mAh Battery | 44W FlashCharge | Extra Rs.3000 Off with Exchange",https://m.media-amazon.com/images/I/71wevQRS5qL._AC_UY218_.jpg,26990,https://www.amazon.in/dp/B07WHPWKDK,B07WHPWKDK,4.3/5,"₹32,990",iQOO,"Qualcomm Snapdragon 778G 5G 6nm Octa-Core ProcessorSegment’s 1st Smartphone with Enhanced LPDDR5 & UFS 3.144W FlashCharge technology with massive 5000mAh battery with up to 50% in 23 mins*28837mm2 Liquid cooling system that reduces the CPU temperature by about 120C120Hz Refresh Rate | 240Hz Touch Sampling Rate64MP AF Main Camera, f/1.79 Aperture with GW3 sensor, packed with features like 4K video recording at 60FPS, Super Night Mode and much more. Along with 16MP Front Camera.2 Years of Android Updates & 3 Years of Security Updates",20k-30k,12.0,256,"4.3/5 20k-30k iQOO Qualcomm Snapdragon 778G 5G 6nm Octa-Core ProcessorSegment’s 1st Smartphone with Enhanced LPDDR5 & UFS 3.144W FlashCharge technology with massive 5000mAh battery with up to 50% in 23 mins*28837mm2 Liquid cooling system that reduces the CPU temperature by about 120C120Hz Refresh Rate | 240Hz Touch Sampling Rate64MP AF Main Camera, f/1.79 Aperture with GW3 sensor, packed with features like 4K video recording at 60FPS, Super Night Mode and much more. Along with 16MP Front Camera.2 Years of Android Updates & 3 Years of Security Updates"
248,realme C20 (32 GB) (2 GB RAM) (Cool Grey),https://m.media-amazon.com/images/I/31OWaR1id4L._AC_UY218_.jpg,7750,https://www.amazon.in/dp/B0926DDRGD,B0926DDRGD,3.7/5,"₹8,999",realme,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor,1k-10k,0.0,2,3.7/5 1k-10k realme 2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor
